-9.357891274465809772e+01,-1.520221457610673355e+01,-1.953260356791796770e+00,-1.613523207266809756e+00,-3.294737870636119670e-01,-2.905470093280486110e-01,-4.376586815366024785e-01,-3.953210806759988039e-01,-1.462849316203143624e-01,-4.267130153868175513e-01,2.211837719605326269e-01,-2.500389036307182899e-01,-4.175748180600588610e-01,3.358726968850916705e+00,8.012119280234983876e-01,9.131674708986868838e-01,3.217027564170317211e-01,8.347550602618585003e-02,2.260024645620627437e-01,2.966512871826099129e-02,2.307603816589498535e-02,2.146372804438823056e-02,2.406092594330038748e-01,8.339053832781220810e-02,8.405684183486888950e-02,2.697712069227615750e-01
-8.686145880695626431e+01,-1.359979072005973677e+01,-1.269254149944229471e-01,-9.701176944327463136e-01,-1.625227750112402669e-01,1.614579197960769041e-01,-3.783284241000804959e-01,-3.491690043442088331e-01,-1.033574755315379012e-01,5.450550347919022598e-02,3.879648486161570431e-01,-8.192521996098051096e-02,1.219675957854642334e-01,4.435604527610692571e+00,8.237276002988771495e-01,9.972878342454298828e-01,3.767065680927313975e-01,1.107277855924029830e-01,3.548771741688350190e-01,1.593141964091366602e-01,2.941327608200490773e-01,2.482087312555543990e-01,3.245116244064902844e-01,1.899162075533696870e-01,8.655385147620443809e-02,3.140564979313701377e-01
-8.470770368943671258e+01,-1.355475937550897925e+01,4.131531169906310641e-02,-8.601100710813469608e-01,-1.080182158788060148e-01,4.192073390096214824e-01,-1.190302887183291441e-01,1.929444409640993507e-01,3.501325308907944356e-01,2.223102334261630730e-01,6.010161870672720008e-01,-7.693120067830941378e-02,2.105381778026813588e-01,1.484602115058500260e+00,8.881470243604105974e-02,2.673504312284886719e-01,1.158052280681337587e-01,-2.766357643713437953e-02,1.903475923491468325e-02,-3.859192291236790417e-02,1.445286189729397541e-01,1.484086190671360106e-01,-8.067098687627963227e-03,2.743474879191326599e-02,4.867982878083919329e-02,1.554220803370627846e-01
-8.389225457683926379e+01,-1.342216131518765465e+01,4.077754474625543413e-01,-7.385072382964787963e-01,-2.178499278855090260e-01,1.995274382659062706e-01,-4.555122699248163043e-01,-6.011176639832933183e-02,1.934597626027341200e-01,3.837130610393429953e-02,4.428343461999835751e-01,1.543443760069787563e-02,4.328117564595898026e-01,5.388135944500405117e-01,9.797047749846310438e-02,3.246247725814999652e-01,1.659755092443565561e-01,-1.101628485512602951e-01,-1.283999197321467611e-01,-2.254984571266147875e-01,-1.821224622623522638e-01,-1.800978244463448674e-01,-2.428474577771034815e-01,-1.770309601627939322e-01,-7.444904331673478370e-02,9.293551020321538791e-02
-8.363007650053663156e+01,-1.335881842051205304e+01,6.905648568620630368e-01,-5.281590525926338486e-01,-3.283439129813265911e-01,1.624074995453279879e-01,-5.700272029715587330e-01,-1.713004835606051768e-01,-1.006311800189532701e-02,-2.633846821280438899e-01,2.469542667416841364e-01,-2.258292873117789812e-01,3.964091982091121347e-01,2.089711755914152036e-01,-9.976248561643963342e-02,8.100652932946017515e-02,-2.672906530214036458e-02,-1.693758978923725067e-01,-8.173841111429006046e-02,-1.149929488558363855e-01,-1.338982770202087058e-01,-2.234459888462619059e-01,-3.144046141511140924e-01,-2.183068521420830355e-01,-1.651872130143359207e-01,-3.102034720662233402e-02
-8.347431222565643338e+01,-1.362168628642053392e+01,5.697885061214746916e-01,-7.919653689007595254e-01,-5.566017236702540671e-01,3.605061603732614972e-02,-6.854981676364890752e-01,-3.279083204387467365e-01,-2.534322150897896919e-01,-5.904379221982938297e-01,6.220641915817511081e-03,-3.149399884279739381e-01,3.707710620463451345e-01,1.020271031989778976e-01,-3.081344579167222264e-01,-1.344882922242764678e-01,-2.359160248139505756e-01,-2.118737531881694780e-01,-1.208803696851689646e-01,-3.732316932259377440e-02,5.682453500760442644e-02,-1.039278484446005818e-01,-1.103558361709811586e-01,-1.499589391222695689e-01,-1.241847773010218425e-01,-6.082095735713666240e-02
-8.342602229413867576e+01,-1.397508733634549749e+01,4.215882724135101012e-01,-9.999911022205349997e-01,-7.520914193576655471e-01,-7.935323982500992746e-02,-6.446735416167462818e-01,-5.765141354539632390e-02,-2.179188148910964906e-01,-4.840963544700062071e-01,-5.296361150285498059e-02,-4.741988419138226662e-01,2.747672834948388099e-01,-5.223633297708829559e-02,-4.839329768989575342e-01,-2.233815189772738186e-01,-1.104037480316618636e-01,-4.660482417791456111e-02,2.291016048093412472e-02,1.797787707709844196e-01,3.401037312773051435e-01,2.558712026060722122e-01,2.722429812042400088e-01,8.981793624796388653e-02,-4.863769579915838692e-02,-2.583909586731245045e-02
-8.357878489161060998e+01,-1.458955224021844899e+01,1.230254681669270822e-01,-1.012772864964083253e+00,-6.498113720260831894e-01,8.187093699919439915e-02,-3.259406260945202360e-01,3.522991421158635506e-01,2.583101901223547880e-01,-4.595195978981377050e-02,1.858565144117452772e-01,-4.122153800262907120e-01,3.190928703117202336e-01,1.072446204733523700e-02,-2.993058139778108639e-01,-1.342322166834677977e-01,1.322735183150020588e-01,1.558733196425529932e-01,2.006758304899408929e-01,2.485093101061545684e-01,2.151680472313282355e-01,1.534149112440580387e-01,1.739530142415279812e-01,1.194937954019914400e-01,2.215749006116718434e-02,-3.046977700022554525e-02
-8.340457337004400529e+01,-1.457369896430111922e+01,1.531238390465745058e-01,-7.354440655905308821e-01,-4.403447800725595607e-01,3.219984211548718722e-01,-1.476549214044371172e-01,3.726846809172601471e-01,8.891100759701960066e-02,-1.361903259869502725e-01,1.860239793011279064e-01,-4.298838617914882976e-01,2.138277294943877194e-01,2.263311318608955958e-01,1.356907154462847487e-01,9.920148902758284259e-02,1.764562309612042190e-01,3.228927889591637346e-02,5.434652014628649219e-02,2.949534053511473908e-02,-8.692821925640217828e-02,-1.125477761888998285e-01,-4.922526694559880428e-02,5.496787603752442686e-02,1.658248704048376210e-02,-4.911615282927575543e-02
-8.312612262788881878e+01,-1.431817080932587949e+01,3.214284462220927674e-01,-6.598604030416748145e-01,-5.852328142342504425e-01,1.905639772917673835e-01,-2.669499450242907579e-01,1.784427036030591940e-01,3.321463774455511719e-02,-1.444024936810113791e-01,2.957922664867941309e-01,-3.790504059453231878e-01,2.208605646531687228e-01,1.536773317800310679e-01,1.342918227171807644e-01,8.639529454628816496e-02,3.251090695460290281e-02,-1.812446123896060968e-02,-7.391063533193205359e-02,-9.725295197659473978e-02,-2.095419302047395738e-01,-8.532099675823609508e-02,-2.397016048764676055e-02,1.629595304819407564e-02,8.597620939506409043e-02,2.519997902634243947e-02
